Name,Number,Over,Batsman,Result,Runs,Dismissal Type,Dismissal Fielder,Notes,Innings,Match,Bowler
Match_43_Innings_2_Over_6_Delivery_2,2,Match_43_Innings_2_Over_6,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_6_Delivery_3,3,Match_43_Innings_2_Over_6,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_6_Delivery_4,4,Match_43_Innings_2_Over_6,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_6_Delivery_5,5,Match_43_Innings_2_Over_6,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_6_Delivery_6,6,Match_43_Innings_2_Over_6,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_7_Delivery_1,1,Match_43_Innings_2_Over_7,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_7_Delivery_2,2,Match_43_Innings_2_Over_7,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_7_Delivery_3,3,Match_43_Innings_2_Over_7,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_7_Delivery_4,4,Match_43_Innings_2_Over_7,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_7_Delivery_5,5,Match_43_Innings_2_Over_7,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_7_Delivery_6,6,Match_43_Innings_2_Over_7,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_8_Delivery_1,1,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_8_Delivery_2,2,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_8_Delivery_3,3,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_8_Delivery_4,4,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_8_Delivery_5,5,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_8_Delivery_6,6,Match_43_Innings_2_Over_8,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_9_Delivery_1,1,Match_43_Innings_2_Over_9,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_9_Delivery_2,2,Match_43_Innings_2_Over_9,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_9_Delivery_3,3,Match_43_Innings_2_Over_9,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_9_Delivery_4,4,Match_43_Innings_2_Over_9,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_9_Delivery_5,5,Match_43_Innings_2_Over_9,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_9_Delivery_6,6,Match_43_Innings_2_Over_9,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_1,1,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_2,2,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_3,3,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_4,4,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_5,5,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,3,,,3 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_10_Delivery_6,6,Match_43_Innings_2_Over_10,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_1,1,Match_43_Innings_2_Over_11,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_2,2,Match_43_Innings_2_Over_11,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_3,3,Match_43_Innings_2_Over_11,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_4,4,Match_43_Innings_2_Over_11,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_5,5,Match_43_Innings_2_Over_11,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_11_Delivery_6,6,Match_43_Innings_2_Over_11,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_12_UTF_Delivery_1,1,Match_43_Innings_2_Over_12_UTF,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_12_UTF_Delivery_2,2,Match_43_Innings_2_Over_12_UTF,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_12_UTF_Delivery_3,3,Match_43_Innings_2_Over_12_UTF,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_12_UTF_Delivery_4,4,Match_43_Innings_2_Over_12_UTF,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_12_Completed_Delivery_5,5,Match_43_Innings_2_Over_12_Completed,Joanne Espinoza,Runs,6,,,6 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_12_Completed_Delivery_6,6,Match_43_Innings_2_Over_12_Completed,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_13_Delivery_1,1,Match_43_Innings_2_Over_13,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_13_Delivery_2,2,Match_43_Innings_2_Over_13,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_13_Delivery_3,3,Match_43_Innings_2_Over_13,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_13_Delivery_4,4,Match_43_Innings_2_Over_13,Joanne Espinoza,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_13_Delivery_5,5,Match_43_Innings_2_Over_13,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_13_Delivery_6,6,Match_43_Innings_2_Over_13,Joanne Espinoza,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_14_Delivery_1,1,Match_43_Innings_2_Over_14,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_14_Delivery_2,2,Match_43_Innings_2_Over_14,Michael Jones,Runs,3,,,3 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_14_Delivery_3,3,Match_43_Innings_2_Over_14,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_14_Delivery_4,4,Match_43_Innings_2_Over_14,Michael Jones,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_14_Delivery_5,5,Match_43_Innings_2_Over_14,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_14_Delivery_6,6,Match_43_Innings_2_Over_14,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_15_Delivery_1,1,Match_43_Innings_2_Over_15,Michael Jones,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_15_Delivery_2,2,Match_43_Innings_2_Over_15,Michael Jones,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_15_Delivery_3,3,Match_43_Innings_2_Over_15,Michael Jones,Runs,6,,,6 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_15_Delivery_4,4,Match_43_Innings_2_Over_15,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_15_Delivery_5,5,Match_43_Innings_2_Over_15,Michael Jones,Runs,6,,,6 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_15_Delivery_6,6,Match_43_Innings_2_Over_15,Michael Jones,Runs,3,,,3 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_16_Delivery_1,1,Match_43_Innings_2_Over_16,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_16_Delivery_2,2,Match_43_Innings_2_Over_16,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_16_Delivery_3,3,Match_43_Innings_2_Over_16,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_16_Delivery_4,4,Match_43_Innings_2_Over_16,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_16_Delivery_5,5,Match_43_Innings_2_Over_16,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_16_Delivery_6,6,Match_43_Innings_2_Over_16,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Corey Davis
Match_43_Innings_2_Over_17_Delivery_1,1,Match_43_Innings_2_Over_17,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_17_Delivery_2,2,Match_43_Innings_2_Over_17,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_17_Delivery_3,3,Match_43_Innings_2_Over_17,Michael Jones,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_17_Delivery_4,4,Match_43_Innings_2_Over_17,Michael Jones,Runs,3,,,3 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_17_Delivery_5,5,Match_43_Innings_2_Over_17,Michael Jones,Runs,4,,,4 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_17_Delivery_6,6,Match_43_Innings_2_Over_17,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Felicia Williams
Match_43_Innings_2_Over_18_Delivery_1,1,Match_43_Innings_2_Over_18,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_18_Delivery_2,2,Match_43_Innings_2_Over_18,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_18_Delivery_3,3,Match_43_Innings_2_Over_18,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_18_Delivery_4,4,Match_43_Innings_2_Over_18,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_18_Delivery_5,5,Match_43_Innings_2_Over_18,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_18_Delivery_6,6,Match_43_Innings_2_Over_18,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_1,1,Match_43_Innings_2_Over_19,Michael Jones,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_2,2,Match_43_Innings_2_Over_19,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_3,3,Match_43_Innings_2_Over_19,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_4,4,Match_43_Innings_2_Over_19,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_5,5,Match_43_Innings_2_Over_19,Michael Jones,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_19_Delivery_6,6,Match_43_Innings_2_Over_19,Michael Jones,Dot Ball,0,,,0 runs this delivery,Match_43_Innings_2,Match_43,Stephanie Bryant
Match_43_Innings_2_Over_20_Delivery_1,1,Match_43_Innings_2_Over_20,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_20_Delivery_2,2,Match_43_Innings_2_Over_20,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_20_Delivery_3,3,Match_43_Innings_2_Over_20,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_20_Delivery_4,4,Match_43_Innings_2_Over_20,Michael Jones,Runs,1,,,1 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_20_Delivery_5,5,Match_43_Innings_2_Over_20,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_43_Innings_2_Over_20_Delivery_6,6,Match_43_Innings_2_Over_20,Michael Jones,Runs,2,,,2 runs this delivery,Match_43_Innings_2,Match_43,James Hawkins
Match_44_Innings_1_Over_1_Delivery_1,1,Match_44_Innings_1_Over_1,Brenda Wu,Dismissal,,Bowler,,Brenda Wu wicket taken,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_1_Delivery_2,2,Match_44_Innings_1_Over_1,Tonya Knapp,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_1_Delivery_3,3,Match_44_Innings_1_Over_1,Tonya Knapp,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_1_Delivery_4,4,Match_44_Innings_1_Over_1,Tonya Knapp,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_1_Delivery_5,5,Match_44_Innings_1_Over_1,Tonya Knapp,Dismissal,,LBW,,Tonya Knapp wicket taken,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_1_Delivery_6,6,Match_44_Innings_1_Over_1,Joseph Smith,Dismissal,,LBW,,Joseph Smith wicket taken,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_2_Delivery_1,1,Match_44_Innings_1_Over_2,Christopher Miller,Dismissal,,Caught,Angelica Lyons,Christopher Miller wicket taken,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_2_Delivery_2,2,Match_44_Innings_1_Over_2,Casey Shea,Runs,7,,,7 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_2_Delivery_3,3,Match_44_Innings_1_Over_2,Casey Shea,Runs,7,,,7 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_2_Delivery_4,4,Match_44_Innings_1_Over_2,Casey Shea,Dismissal,,LBW,,Casey Shea wicket taken,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_2_Delivery_5,5,Match_44_Innings_1_Over_2,Jason Garcia,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_2_Delivery_6,6,Match_44_Innings_1_Over_2,Jason Garcia,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_1,1,Match_44_Innings_1_Over_3,Jason Garcia,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_2,2,Match_44_Innings_1_Over_3,Jason Garcia,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_3,3,Match_44_Innings_1_Over_3,Jason Garcia,Dismissal,,Caught,Steven Holmes,Jason Garcia wicket taken,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_4,4,Match_44_Innings_1_Over_3,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_5,5,Match_44_Innings_1_Over_3,Tracey Williams,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_3_Delivery_6,6,Match_44_Innings_1_Over_3,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_4_Delivery_1,1,Match_44_Innings_1_Over_4,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_4_Delivery_2,2,Match_44_Innings_1_Over_4,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_4_Delivery_3,3,Match_44_Innings_1_Over_4,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_4_Delivery_4,4,Match_44_Innings_1_Over_4,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_4_Delivery_5,5,Match_44_Innings_1_Over_4,Tracey Williams,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_4_Delivery_6,6,Match_44_Innings_1_Over_4,Tracey Williams,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_5_Delivery_1,1,Match_44_Innings_1_Over_5,Tracey Williams,Runs,9,,,9 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_5_Delivery_2,2,Match_44_Innings_1_Over_5,Tracey Williams,Runs,8,,,8 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_5_Delivery_3,3,Match_44_Innings_1_Over_5,Tracey Williams,Runs,10,,,10 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_5_Delivery_4,4,Match_44_Innings_1_Over_5,Tracey Williams,Runs,4,,,4 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_5_Delivery_5,5,Match_44_Innings_1_Over_5,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_5_Delivery_6,6,Match_44_Innings_1_Over_5,Tracey Williams,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_6_Delivery_1,1,Match_44_Innings_1_Over_6,Tracey Williams,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_6_Delivery_2,2,Match_44_Innings_1_Over_6,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_6_Delivery_3,3,Match_44_Innings_1_Over_6,Tracey Williams,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_6_Delivery_4,4,Match_44_Innings_1_Over_6,Tracey Williams,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_6_Delivery_5,5,Match_44_Innings_1_Over_6,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_6_Delivery_6,6,Match_44_Innings_1_Over_6,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_7_Delivery_1,1,Match_44_Innings_1_Over_7,Tracey Williams,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_7_Delivery_2,2,Match_44_Innings_1_Over_7,Tracey Williams,Dismissal,,Runout,,Tracey Williams wicket taken,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_7_Delivery_3,3,Match_44_Innings_1_Over_7,Angela Torres,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_7_Delivery_4,4,Match_44_Innings_1_Over_7,Angela Torres,Runs,6,,,6 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_7_Delivery_5,5,Match_44_Innings_1_Over_7,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_7_Delivery_6,6,Match_44_Innings_1_Over_7,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_1,1,Match_44_Innings_1_Over_8,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_2,2,Match_44_Innings_1_Over_8,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_3,3,Match_44_Innings_1_Over_8,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_4,4,Match_44_Innings_1_Over_8,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_5,5,Match_44_Innings_1_Over_8,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_8_Delivery_6,6,Match_44_Innings_1_Over_8,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Angelica Lyons
Match_44_Innings_1_Over_9_Delivery_1,1,Match_44_Innings_1_Over_9,Angela Torres,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_9_Delivery_2,2,Match_44_Innings_1_Over_9,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_9_Delivery_3,3,Match_44_Innings_1_Over_9,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_9_Delivery_4,4,Match_44_Innings_1_Over_9,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_9_Delivery_5,5,Match_44_Innings_1_Over_9,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_9_Delivery_6,6,Match_44_Innings_1_Over_9,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_10_Delivery_1,1,Match_44_Innings_1_Over_10,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_10_Delivery_2,2,Match_44_Innings_1_Over_10,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_10_Delivery_3,3,Match_44_Innings_1_Over_10,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_10_Delivery_4,4,Match_44_Innings_1_Over_10,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_10_Delivery_5,5,Match_44_Innings_1_Over_10,Angela Torres,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_10_Delivery_6,6,Match_44_Innings_1_Over_10,Angela Torres,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_11_Delivery_1,1,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
